row_id,itemid,label,abbreviation,dbsource,linksto,category,unitname,param_type,conceptid,count
10150,45899,BM (thick & easy) PO,,carevue,outputevents,Free Form Intake,,,,76
10158,45910,BM20NG+thick&easy,,carevue,outputevents,Free Form Intake,,,,12
10163,45918,NS cc:cc OGT output,,carevue,outputevents,Free Form Intake,,,,19
10164,45920,BM26 (4HMF + 2MCT),,carevue,outputevents,Free Form Intake,,,,2
10169,45927,True Urine,,carevue,outputevents,,,,,45
10196,45968,farr 9 output,,carevue,outputevents,,,,,3
10197,45971,Skin drainage bags,,carevue,outputevents,,,,,18
10210,45992,OR Stool/NGT,,carevue,outputevents,,,,,2
10228,46021,drainged from old HD,,carevue,outputevents,,,,,3
10247,46044,JP FLUSH,,carevue,outputevents,,,,,13
10259,46449,GU output total,,carevue,outputevents,,,,,21
10264,46454,NS->JP::  CC:CC,,carevue,outputevents,Free Form Intake,,,,61
10266,46456,Cath lab output,,carevue,outputevents,,,,,2
10274,46464,Hemodialysis OUT,,carevue,outputevents,,,,,1
10276,46466,vac drainage.,,carevue,outputevents,,,,,10
10279,46469,cc/cc replacement JP,,carevue,outputevents,Free Form Intake,,,,37
10281,46471,NGT out,,carevue,outputevents,,,,,3
10283,46473,HD Ultrafiltrate,,carevue,outputevents,,,,,1
10288,46478,JP #1,,carevue,outputevents,,,,,36
10303,46503,BM via g-tube,,carevue,outputevents,Free Form Intake,,,,7
10304,46504,g-tube H2O flush,,carevue,outputevents,Free Form Intake,,,,23
10305,46506,penrose drain outpt,,carevue,outputevents,,,,,63
10308,46510,"BM26 w/enfacare, GT",,carevue,outputevents,Free Form Intake,,,,21
11146,42539,L chest tube site,,carevue,outputevents,,,,,18
11161,42582,Drain Out #5 T Tube,,carevue,outputevents,,,,,240
11165,42592,VICU URINE OUT,,carevue,outputevents,,,,,2
11167,42651,Drain Out #4 Sump,,carevue,outputevents,,,,,19
11170,42659,farr 2 output,,carevue,outputevents,,,,,2
11173,42666,E.R. URINE OUT,,carevue,outputevents,,,,,2
11178,42677,Drain Out #7 Jejunostomy Tube,,carevue,outputevents,,,,,3
11186,42700,R NEPHROSTOMY TUBE,,carevue,outputevents,,,,,6
11202,42746,output in er,,carevue,outputevents,,,,,2
11208,42765,FARR 6 URINE OUT,,carevue,outputevents,,,,,2
11210,42773,Floor Output,,carevue,outputevents,,,,,2
11214,42838,VAC DRAIN,,carevue,outputevents,,,,,3
11216,42840,FARR 5 OUT,,carevue,outputevents,,,,,2
11220,42850,LEFT SUBDURAL DRAIN,,carevue,outputevents,,,,,5
11226,42868,hemodialysis off,,carevue,outputevents,,,,,2
11227,42870,JP RIGHT LEG #1,,carevue,outputevents,,,,,8
11229,42874,JP RIGHT,,carevue,outputevents,,,,,11
11236,42892,EW URINE OUT,,carevue,outputevents,,,,,2
11241,42903,jp drains to wall sx,,carevue,outputevents,,,,,21
11250,42936,CT R. pleural #3,,carevue,outputevents,,,,,5
11253,42943,I.R. output,,carevue,outputevents,Free Form Intake,,,,2
11256,42950,t-tube left,,carevue,outputevents,,,,,11
11257,42952,ER out,,carevue,outputevents,,,,,1
11273,43053,URINE OUT,,carevue,outputevents,,,,,2
11275,43057,FARR 6 URINE,,carevue,outputevents,,,,,2
11278,43064,PACU ngt out,,carevue,outputevents,,,,,2
11294,43115,dialysis net,,carevue,outputevents,,,,,4
11308,44371,ER OUT,,carevue,outputevents,,,,,2
11316,44392,impact 1/2 strength,,carevue,outputevents,Free Form Intake,,,,1
11319,44401,Drain Out #8 Tap,,carevue,outputevents,,,,,1
10686,41748,output from midnight,,carevue,outputevents,,,,,2
10687,41750,dialysis  out,,carevue,outputevents,,,,,4
10696,41778,IR output,,carevue,outputevents,,,,,2
10704,41801,biliary drain medial,,carevue,outputevents,,,,,9
10705,41803,troracentesis output,,carevue,outputevents,,,,,2
10707,41809,HD OUT,,carevue,outputevents,,,,,8
10710,41816,right drain,,carevue,outputevents,,,,,15
10711,41817,Belly TAP,,carevue,outputevents,,,,,1
10715,41829,HEMODIALYSIS OUTPUT,,carevue,outputevents,,,,,1
10718,41838,Chest Tube In,,carevue,outputevents,Free Form Intake,,,,2
10721,42092,LT GROIN OSTOMY BAG,,carevue,outputevents,,,,,3
10722,42094,R PLEURAL TAP,,carevue,outputevents,,,,,2
10726,42103,OSTOMY APPL ON ABD,,carevue,outputevents,,,,,3
10736,42130,ANGIO URINE O/P,,carevue,outputevents,,,,,1
10748,42167,PLEURAL TAP,,carevue,outputevents,,,,,13
10752,42178,LP drainage,,carevue,outputevents,,,,,2
10756,42189,ABDOMINAL DRAINAGE,,carevue,outputevents,,,,,34
10758,42196,PEG GRAVITY DRG,,carevue,outputevents,,,,,3
10763,42210,left chest drain,,carevue,outputevents,,,,,11
10764,42212,r femoral drng,,carevue,outputevents,,,,,20
10767,41898,Drain Out #3 T Tube,,carevue,outputevents,,,,,2092
10775,41920,ANGIO OUTPUT,,carevue,outputevents,,,,,2
10776,41922,angio urine,,carevue,outputevents,,,,,3
10780,41933,PERICARDIAL DRAIN,,carevue,outputevents,,,,,4
10785,41946,CARDIAC OUTPUT,,carevue,outputevents,Free Form Intake,,,,13
10802,41989,VENTRICULAR DRAIN,,carevue,outputevents,,,,,72
10822,40892,Pleuracentesis,,carevue,outputevents,,,,,2
10826,40904,GU  total output,,carevue,outputevents,,,,,2
10828,40909,cardiac output,,carevue,outputevents,,,,,159
10829,40911,GASTRIC OUT,,carevue,outputevents,,,,,4
10847,40972,CathLab Output,,carevue,outputevents,,,,,1
10848,40973,cath lab output,,carevue,outputevents,,,,,22
10849,40975,drain flush,,carevue,outputevents,Free Form Intake,,,,68
10860,41069,PD Dialysate Output,,carevue,outputevents,,,,,4
10867,41088,Rt.pluerex chst tube,,carevue,outputevents,,,,,1
10872,41102,BILIARY DRAIN,,carevue,outputevents,,,,,6
10876,41113,Drain Out #1 Davol,,carevue,outputevents,,,,,46
10890,41212,wound drainage,,carevue,outputevents,,,,,18
10891,41214,Drain Out #6 Jackson Pratt,,carevue,outputevents,,,,,32
10906,41258,Gastric Ewald,,carevue,outputevents,,,,,2
10916,41290,Paracentesis out,,carevue,outputevents,,,,,4
10942,41433,rectal tube,,carevue,outputevents,,,,,3
10945,41440,cardiac output ml,,carevue,outputevents,Free Form Intake,,,,17
10961,40285,vac drainage,,carevue,outputevents,,,,,3
10962,40286,Ultrafiltrate Ultrafiltrate,,carevue,outputevents,,,,,62381
10963,40289,Stool Out Ostomy,,carevue,outputevents,,,,,862
10964,40291,Drain Out #5 Jejunostomy Tube,,carevue,outputevents,,,,,18
10965,40294,Drain Out #1 Other,,carevue,outputevents,,,,,7635
10975,40330,Drain Out #2 Tap,,carevue,outputevents,,,,,28
10987,40426,dialysis out,,carevue,outputevents,,,,,33
10988,40427,EMESIS,,carevue,outputevents,,,,,7
11003,40473,Urine Out IleoConduit,,carevue,outputevents,,,,,4813
11008,40488,J-tube.,,carevue,outputevents,,,,,1
11010,40491,PACU Out EBL,,carevue,outputevents,,,,,108
11022,40584,PD out,,carevue,outputevents,,,,,18
11032,40613,DIALYSIS OUT,,carevue,outputevents,,,,,12
11052,43243,repogle output,,carevue,outputevents,,,,,12
11053,43245,Spits,,carevue,outputevents,,,,,22
11054,43246,Repogle Tube NG,,carevue,outputevents,,,,,2861
11082,43323,spits,,carevue,outputevents,,,,,40
11087,43333,urine cc's/k/hr,,carevue,outputevents,,,,,2
11091,43345,BMFSNG + 4HMF,,carevue,outputevents,Free Form Intake,,,,7
11092,43347,urine cc/kg,,carevue,outputevents,,,,,2
11095,43408,Rectal tube,,carevue,outputevents,,,,,7
11098,43416,Vomitus .,,carevue,outputevents,,,,,33
11105,43433,Ostomies Ileostomy,,carevue,outputevents,,,,,1248
11108,43441,G-tube placement,,carevue,outputevents,,,,,21
11109,43443,G-TUBE TO GRAVITY,,carevue,outputevents,,,,,20
11110,43445,stool cc/kg/hr,,carevue,outputevents,,,,,26
11117,43464,BMFSPO+ 4 HMF,,carevue,outputevents,Free Form Intake,,,,2
11124,42482,L PLEURALCENTESIS,,carevue,outputevents,,,,,2
11130,42499,PACU EMESIS,,carevue,outputevents,,,,,1
11134,42508,JP LATERAL,,carevue,outputevents,,,,,62
11135,42509,JP MEDIAL,,carevue,outputevents,,,,,70
14560,226607,Cerebral Ventricular #2,Cerebral Ventricular #2,metavision,outputevents,Drains,mL,Numeric,,1729
14561,226608,Cerebral Subdural #1,Cerebral Subdural #1,metavision,outputevents,Drains,mL,Numeric,,446
14562,226609,Cerebral Subdural #2,Cerebral Subdural #2,metavision,outputevents,Drains,mL,Numeric,,70
14563,226610,Lumbar,Lumbar,metavision,outputevents,Drains,mL,Numeric,,2890
14564,226612,Pericardial,Pericardial,metavision,outputevents,Drains,mL,Numeric,,869
14565,226613,Wound Vac #1,Wound Vac #1,metavision,outputevents,Drains,mL,Numeric,,3126
14566,226614,Wound Vac #2,Wound Vac #2,metavision,outputevents,Drains,mL,Numeric,,327
14567,226616,Anderson,Anderson,metavision,outputevents,Drains,mL,Numeric,,2
14568,226617,Sump #1,Sump #1,metavision,outputevents,Drains,mL,Numeric,,440
14569,226618,Sump #2,Sump #2,metavision,outputevents,Drains,mL,Numeric,,72
14570,226619,Pigtail #1,Pigtail #1,metavision,outputevents,Drains,mL,Numeric,,2727
14571,226620,Pigtail #2,Pigtail #2,metavision,outputevents,Drains,mL,Numeric,,750
14572,226621,Davol,Davol,metavision,outputevents,Drains,mL,Numeric,,23
14573,226622,Red Rubber,Red Rubber,metavision,outputevents,Drains,mL,Numeric,,71
12067,45142,today at falmouth,,carevue,outputevents,,,,,2
12068,45144,pd fluid out,,carevue,outputevents,,,,,7
11329,44428,Acities removed,,carevue,outputevents,,,,,2
11339,44455,Drain Out #4 JP Lateral,,carevue,outputevents,,,,,9
11352,44545,Peritoneal Dial Out,,carevue,outputevents,,,,,11
11354,44550,L LOWER LEG DRAIN,,carevue,outputevents,,,,,5
11358,44556,vaginal discharge,,carevue,outputevents,,,,,1
11369,44587,pleural tap output,,carevue,outputevents,,,,,2
11370,44589,DRAIN SITE,,carevue,outputevents,,,,,16
11373,44595,JP L AX,,carevue,outputevents,,,,,28
11374,44596,JP L FEM,,carevue,outputevents,,,,,29
11375,44598,JP R FEM,,carevue,outputevents,,,,,28
11378,44604,GI UNIT OUTPUT,,carevue,outputevents,,,,,2
11392,44639,horacentesis,,carevue,outputevents,,,,,1
11396,44650,JP,,carevue,outputevents,,,,,21
11401,44663,PLEURACENTESIS,,carevue,outputevents,,,,,1
11405,44672,Drain #2 Bili,,carevue,outputevents,,,,,3
11409,44684,floor urine out,,carevue,outputevents,,,,,4
11411,44689,Pleural fludid,,carevue,outputevents,,,,,3
11414,44940,fem. & abd. drainage,,carevue,outputevents,,,,,6
11419,44955,LEFT JP,,carevue,outputevents,,,,,11
11421,44959,G-tube residuals,,carevue,outputevents,,,,,33
11422,44961,bm22 pg,,carevue,outputevents,Free Form Intake,,,,4
11424,44967,or ascites out,,carevue,outputevents,,,,,2
11434,44996,PD Volume Out.,,carevue,outputevents,,,,,20
11439,45007,G TUBE REFEED,,carevue,outputevents,Free Form Intake,,,,14
11444,45022,Drain Out #5 JP Medial,,carevue,outputevents,,,,,5
11446,45028,NGT NS IRRIGANT,,carevue,outputevents,Free Form Intake,,,,5
11456,45056,Br Milk 24 NG,,carevue,outputevents,Free Form Intake,,,,20
11466,44744,parencentesis,,carevue,outputevents,,,,,1
11475,44768,JP 2,,carevue,outputevents,,,,,20
11490,44806,J Tube to Gravity,,carevue,outputevents,,,,,12
11500,44834,er urine out,,carevue,outputevents,,,,,1
11502,44839,pharesis out,,carevue,outputevents,,,,,3
11503,44841,sump drain,,carevue,outputevents,,,,,19
11505,44845,Dialysis fluids,,carevue,outputevents,Free Form Intake,,,,3
11508,44853,wound drain,,carevue,outputevents,,,,,5
11510,44857,dialysis- fluid off,,carevue,outputevents,,,,,2
11513,44866,2ND PARACENTESIS SIT,,carevue,outputevents,,,,,5
11529,43638,urine output cc/k/hr,,carevue,outputevents,,,,,2
11536,43654,urine o/p cc/kg/hr,,carevue,outputevents,,,,,6
11541,43666,Air evacuation NGT,,carevue,outputevents,,,,,31
11542,43668,L. PLEURAL CT,,carevue,outputevents,,,,,11
11551,43694,Drain Out #4 JP Medial,,carevue,outputevents,,,,,31
11554,43702,left pleural tap,,carevue,outputevents,,,,,4
11556,43706,j-tube flush,,carevue,outputevents,Free Form Intake,,,,45
11568,43498,BMFSPO + 2 HMF,,carevue,outputevents,Free Form Intake,,,,8
11575,43519,urine amnt,,carevue,outputevents,,,,,4
11579,43529,BM 20 FS NG,,carevue,outputevents,Free Form Intake,,,,9
11582,43537,urine o/p,,carevue,outputevents,,,,,7
11595,42278,Drain Out #3 Pigtail,,carevue,outputevents,,,,,605
11596,42280,Drain Out #6 Pigtail,,carevue,outputevents,,,,,29
11608,42314,REFED JEJUNOSTOMY,,carevue,outputevents,Free Form Intake,,,,40
11614,42330,Drain Out #3 Hemovac,,carevue,outputevents,,,,,89
11617,42339,CT OUTPUT OR,,carevue,outputevents,,,,,1
11620,42346,D5W VIA PEG,,carevue,outputevents,Free Form Intake,,,,18
11627,42366,angio urine output,,carevue,outputevents,,,,,4
11634,42386,PEG DRAINAGE,,carevue,outputevents,Free Form Intake,,,,5
11637,42392,Sump drains 1&2,,carevue,outputevents,,,,,4
11638,42394,CC6OUTPUT,,carevue,outputevents,,,,,2
11643,42461,drain flush r,,carevue,outputevents,Free Form Intake,,,,36
11644,42464,hemodialysis ultrafe,,carevue,outputevents,,,,,3
11645,42466,Drain Out #7 Other,,carevue,outputevents,,,,,61
11647,42472,THORACENTESIS RIGHT,,carevue,outputevents,,,,,1
11649,42475,duodenal drain,,carevue,outputevents,,,,,4
11651,42479,intrathecal drain,,carevue,outputevents,,,,,16
11659,45813,Chest Tube #3,,carevue,outputevents,,,,,5
11663,45824,BM+neocate4+MCT4,,carevue,outputevents,Free Form Intake,,,,14
11666,45832,1/2strength impact,,carevue,outputevents,Free Form Intake,,,,19
11670,45898,BM (thick & easy) PG,,carevue,outputevents,Free Form Intake,,,,63
11674,45911,BM20PO+thick&easy,,carevue,outputevents,Free Form Intake,,,,61
11675,45914,Gallbladder drain,,carevue,outputevents,,,,,8
11703,45991,ew-urine output,,carevue,outputevents,,,,,2
11704,45993,Thoracentesis Fluid,,carevue,outputevents,,,,,1
14842,227488,GU Irrigant Volume In,GU Irrigant Volume In,metavision,outputevents,Output,mL,Numeric,,3157
14843,227489,GU Irrigant/Urine Volume Out,GU Irrigant/Urine Volume Out,metavision,outputevents,Output,mL,Numeric,,3175
14844,227510,TF Residual,TF Residual,metavision,outputevents,Output,mL,Numeric,,25849
14845,227511,TF Residual Output,TF Residual Output,metavision,outputevents,Output,mL,Numeric,,3049
12192,45590,Drain #3 and wound,,carevue,outputevents,,,,,63
12212,45703,RLQ pouch,,carevue,outputevents,,,,,8
12217,45715,paracentesis: 2020ml,,carevue,outputevents,,,,,1
12222,45729,r thoracentesis,,carevue,outputevents,,,,,2
12226,45739,R plueral tap,,carevue,outputevents,,,,,2
12235,45763,BM24 w/neosure PO,,carevue,outputevents,Free Form Intake,,,,14
12243,45788,jp #1,,carevue,outputevents,,,,,1
12244,45789,jp #2,,carevue,outputevents,,,,,3
12245,45790,R. Pleural tap,,carevue,outputevents,,,,,2
12246,45792,paracentesis bag,,carevue,outputevents,,,,,24
15035,227701,Drainage Bag,Drainage Bag,metavision,outputevents,Drains,mL,Numeric,,4628
12169,45524,thorocentesis output,,carevue,outputevents,,,,,2
14412,226557,R Ureteral Stent,R Ureteral Stent,metavision,outputevents,Output,mL,Numeric,,147
14413,226558,L Ureteral Stent,L Ureteral Stent,metavision,outputevents,Output,mL,Numeric,,49
14414,226559,Foley,Foley,metavision,outputevents,Output,mL,Numeric,,1186717
14415,226560,Void,Void,metavision,outputevents,Output,mL,Numeric,,63020
14416,226561,Condom Cath,Condom Cath,metavision,outputevents,Output,mL,Numeric,,5757
14417,226563,Suprapubic,Suprapubic,metavision,outputevents,Output,mL,Numeric,,2499
14418,226564,R Nephrostomy,R Nephrostomy,metavision,outputevents,Output,mL,Numeric,,1455
14419,226565,L Nephrostomy,L Nephrostomy,metavision,outputevents,Output,mL,Numeric,,1179
14421,226567,Straight Cath,Straight Cath,metavision,outputevents,Output,mL,Numeric,,463
14422,226569,Anderson (gastric),Anderson (gastric),metavision,outputevents,Output,mL,Numeric,,4
14423,226570,Blakemore,Blakemore,metavision,outputevents,Output,mL,Numeric,,39
14424,226571,Emesis,Emesis,metavision,outputevents,Output,mL,Numeric,,3158
14426,226573,Gastric Tube,Gastric Tube,metavision,outputevents,Output,mL,Numeric,,3476
14427,226574,Jejunostomy,Jejunostomy,metavision,outputevents,Output,mL,Numeric,,432
14428,226575,Nasogastric,Nasogastric,metavision,outputevents,Output,mL,Numeric,,10986
14429,226576,Oral Gastric,Oral Gastric,metavision,outputevents,Output,mL,Numeric,,9344
14430,226579,Stool,Stool,metavision,outputevents,Output,mL,Numeric,,7383
14431,226580,Fecal Bag,Fecal Bag,metavision,outputevents,Output,mL,Numeric,,3700
14432,226582,Ostomy (output),Ostomy (output),metavision,outputevents,Output,mL,Numeric,,6066
14433,226583,Rectal Tube,Rectal Tube,metavision,outputevents,Output,mL,Numeric,,1660
14434,226584,Ileoconduit,Ileoconduit,metavision,outputevents,Output,mL,Numeric,,2668
14543,226588,Chest Tube #1,Chest Tube #1,metavision,outputevents,Output,mL,Numeric,,81128
14544,226589,Chest Tube #2,Chest Tube #2,metavision,outputevents,Output,mL,Numeric,,12840
14545,226590,L Pleural #1,L Pleural #1,metavision,outputevents,Output,mL,Numeric,,3938
14546,226591,L Pleural #2,L Pleural #2,metavision,outputevents,Output,mL,Numeric,,460
14547,226592,Mediastinal,Mediastinal,metavision,outputevents,Output,mL,Numeric,,5267
14548,226593,R Pleural #1,R Pleural #1,metavision,outputevents,Output,mL,Numeric,,3882
14549,226595,R Pleural #2,R Pleural #2,metavision,outputevents,Output,mL,Numeric,,393
14550,226597,JP Medial,JP Medial,metavision,outputevents,Drains,mL,Numeric,,6364
14551,226598,JP Lateral,JP Lateral,metavision,outputevents,Drains,mL,Numeric,,5406
14552,226599,Jackson Pratt #1,Jackson Pratt #1,metavision,outputevents,Drains,mL,Numeric,,21665
14553,226600,Jackson Pratt #2,Jackson Pratt #2,metavision,outputevents,Drains,mL,Numeric,,7273
14554,226601,Jackson Pratt #3,Jackson Pratt #3,metavision,outputevents,Drains,mL,Numeric,,2798
14555,226602,Jackson Pratt #4,Jackson Pratt #4,metavision,outputevents,Drains,mL,Numeric,,1059
14556,226603,T Tube,T Tube,metavision,outputevents,Drains,mL,Numeric,,1439
14557,226604,Hemovac #1,Hemovac #1,metavision,outputevents,Drains,mL,Numeric,,1490
14558,226605,Hemovac #2,Hemovac #2,metavision,outputevents,Drains,mL,Numeric,,215
14559,226606,Cerebral Ventricular #1,Cerebral Ventricular #1,metavision,outputevents,Drains,mL,Numeric,,26915
12085,45192,pericard drain asp,,carevue,outputevents,,,,,26
12086,45194,GTUBE,,carevue,outputevents,,,,,47
12092,45210,pleural effussion,,carevue,outputevents,,,,,4
12096,45221,paracentesis/OR,,carevue,outputevents,,,,,2
12099,45227,l chest tube #3,,carevue,outputevents,,,,,49
12110,45259,ED output,,carevue,outputevents,,,,,4
12111,45260,HIP WOUND OUT,,carevue,outputevents,,,,,9
12113,45266,OR washout,,carevue,outputevents,,,,,2
12116,45327,Ventricular Drain,,carevue,outputevents,,,,,38
12120,45337,ileostomy output,,carevue,outputevents,,,,,11
12130,45368,JP site drainage,,carevue,outputevents,Free Form Intake,,,,2
12143,45405,chest tube irrigant,,carevue,outputevents,Free Form Intake,,,,36
12145,45411,PACU Out,,carevue,outputevents,,,,,2
12146,45413,Angiography Output,,carevue,outputevents,,,,,1
12147,45415,ED Urine OUT,,carevue,outputevents,,,,,2
12149,45418,gt output,,carevue,outputevents,,,,,4
12150,45420,ORAL DRAINAGE,,carevue,outputevents,,,,,1
12151,45421,old JP sites,,carevue,outputevents,,,,,4
12165,45512,Gastric lavage,,carevue,outputevents,Free Form Intake,,,,4
12167,45518,Drain 3 flush R side,,carevue,outputevents,Free Form Intake,,,,2
12172,45533,BM26(6cal Neosure),,carevue,outputevents,Free Form Intake,,,,10
12173,45536,BM26(4 neosure 2 MCT,,carevue,outputevents,Free Form Intake,,,,2
14481,226623,Penrose #1,Penrose #1,metavision,outputevents,Drains,mL,Numeric,,162
14482,226624,Penrose #2,Penrose #2,metavision,outputevents,Drains,mL,Numeric,,7
14483,226625,Tap,Tap,metavision,outputevents,Drains,mL,Numeric,,491
14484,226626,OR EBL,OR EBL,metavision,outputevents,Output,mL,Numeric,,3541
14485,226627,OR Urine,OR Urine,metavision,outputevents,Output,mL,Numeric,,5928
14486,226628,PACU Drains,PACU Drains,metavision,outputevents,Output,mL,Numeric,,189
14487,226629,PACU EBL,PACU EBL,metavision,outputevents,Output,mL,Numeric,,49
14488,226630,PACU Gastric,PACU Gastric,metavision,outputevents,Output,mL,Numeric,,73
14489,226631,PACU Urine,PACU Urine,metavision,outputevents,Output,mL,Numeric,,488
14490,226632,Cath Lab,Cath Lab,metavision,outputevents,Output,mL,Numeric,,536
14491,226633,Pre-Admission,Pre-Admission,metavision,outputevents,Output,mL,Numeric,,5980
